"","genes","logFC","logCPM","F","PValue","FDR"
"34053","Tssk6",-0.372509233875732,0.889716352140956,1.63909290491831,0.210051365658186,0.231332909370695
"30921","Serhl",0.0933645168587177,4.85856588272045,1.63426621757641,0.210706764060686,0.232034753508521
"4300","Car15",0.697940862965635,-0.0853560886915035,1.64761331368081,0.210780405622014,0.232095889069558
"25272","Mocs1",-0.217585163004562,2.47982974579025,1.63210171158271,0.211001493240132,0.232319356916585
"2184","Abcd4",-0.101371913092062,4.55733723133435,1.62957531124269,0.211346142979574,0.232678820467152
"26355","Nrbp1",0.0594209960644954,6.88354153802692,1.62772702373107,0.211598724993671,0.232936870146489
"33711","Top3a",-0.0860665124821258,5.19466323906188,1.62728963364223,0.211658552037827,0.23298270083765
"19195","Gtf3c1",-0.121213822788156,6.89059527831826,1.79723897334077,0.211816987673008,0.233132180285478
"29561","Qser1",-0.0838139001371684,5.74820174806194,1.62763945813882,0.211830762797465,0.233132180285478
"2574","Agps",-0.0552654884546057,7.2124185682432,1.62555066761219,0.211896617664129,0.233184615777688
"2587","Ahctf1",0.0745460966437784,8.21710804536987,1.71226641958778,0.211919877627137,0.233190172124731
"19532","Hist1h2bg",-0.341513977225135,1.2137059747029,1.62483248818668,0.211995033326086,0.233252827095767
"33687","Tob1",0.102825717566072,4.81490902540819,1.62463020950348,0.212022762751698,0.233263293842727
"32746","Taf1a",0.13110459354598,4.19140568566325,1.622917382239,0.212379972858062,0.233636215846004
"7431","Etf1",0.0427454575962017,8.73993697974969,1.61787086919519,0.212951948929047,0.234245314495013
"4198","Cacnb4",0.200082059081892,2.63708244426055,1.61563833065348,0.213259953630993,0.234549435213636
"32379","St3gal2",0.0985510283806046,4.98949941967261,1.61560136207143,0.213265058507799,0.234549435213636
"6228","Dbndd2",-0.137428727854677,3.82870234985666,1.61411810548069,0.213470001413786,0.234754669194739
"2406","Adamts10",-0.199625646977668,2.67629997086172,1.6112958548535,0.213860626845398,0.235164046951939
"33612","Tnfaip3",0.116644571923744,4.18810507164429,1.61069913202615,0.213943331879414,0.235234790032277
"26050","Nf2",0.068946557882352,6.46666127338575,1.60885270694319,0.214199494639639,0.235496224681084
"23301","Lrrc47",-0.0618570769788328,6.51812058647229,1.60448937063047,0.214806348293888,0.236143139586473
"34201","Txnrd3",0.175257265342584,3.16794527224847,1.60224352643327,0.215119529654195,0.236467128270406
"10099","Gm20939",-0.259262555256122,2.26561473850718,1.60202711966564,0.215481146651898,0.236844298959447
"2102","AW046200",-0.344385286630561,0.897716008457141,1.5949104798906,0.216146059866309,0.237554741789381
"20575","Kdm5c",0.0733725042217015,7.22321392124237,1.63336072226127,0.21625093730287,0.237649609694752
"29171","Prmt6",-0.090326616871524,4.92403660204334,1.59083132577799,0.216719713177919,0.238144334269566
"23367","Lsm7",-0.104648150924305,4.4462848686432,1.58649743682744,0.217331257752876,0.238795843103276
"28481","Pik3cb",0.0736463642757123,5.8831843529033,1.5851886721867,0.217516354629144,0.238978714802762
"26053","Nfat5",0.184379439324024,7.2415625602197,1.86413070156023,0.218286139337886,0.239803879051272
"28131","Pcm1",0.0884358047702317,7.51362962014727,1.68021905407087,0.219086295586705,0.240662264303659
"21351","LOC102642832",-0.328891127666659,0.905913178820476,1.57176723497346,0.219425858934979,0.241014592868622
"5140","Chrnb1",0.251987946689144,2.08001784206284,1.56760970523909,0.220021578099695,0.241648195176824
"18496","Gm6750",-0.369504833372541,0.724011506337361,1.56522539164336,0.220364125059139,0.24200365535011
"3590","BC002059",0.178369063788219,3.31549285794687,1.5650962060889,0.220600025907687,0.242228039189932
"18526","Gm6988",-0.505890915366839,0.309236296857065,1.56354264941559,0.220606278253259,0.242228039189932
"3178","Arl8b",-0.0486718159546108,7.46406153420099,1.56161638481037,0.220883881269467,0.242512055187818
"20637","Kif9",0.387074637163209,0.557765618487901,1.55877141794177,0.221294677357434,0.242942244818411
"5444","Coa4",0.181066701522362,2.85166646285286,1.55835333436662,0.221355126116615,0.242987774532641
"7254","Eno1",0.0740385347950749,9.31208701564075,1.67395458476498,0.221382213921703,0.242996678318824
"4968","Cep85l",-0.154973973102956,3.32604101871295,1.55572555682828,0.221735534648876,0.243363634282922
"27982","Parg",-0.0736305626291755,5.82868385248087,1.55481206606478,0.221867965949371,0.243488113128359
"3119","Arhgef12",0.13994200430605,6.25830858584782,1.72281116531036,0.221965119754471,0.243573858810181
"31535","Slc4a1ap",-0.068869702984743,5.87358275622901,1.54298172996409,0.223591965727288,0.245338056652779
"3449","Atr",0.0883420124335874,5.95513163734653,1.5621482368411,0.223755302393168,0.245496242579429
"8081","Fkbp1a",-0.0454726333725676,8.14818534647572,1.54067250036013,0.223930425986512,0.245667332484346
"7481","Exog",0.127607917411647,4.1068152361763,1.53801655506094,0.224320493409439,0.246074181282264
"28823","Polq",0.0886054237060611,5.59668376297748,1.54515436146331,0.224431272974963,0.246174614566079
"9392","Gm14325",0.221193321400665,2.62043806319883,1.53493108030802,0.224774707789107,0.246530204131864
"32531","Stxbp4",-0.29403194789727,1.90563289022456,1.54506548743056,0.22500795497781,0.246764890672393
"9172","Gm13034",0.256344213680307,1.80938253354921,1.53083113756209,0.22538003797262,0.247151784382924
"29361","Psmd1",-0.0423962926182147,8.74440451760858,1.52116057711527,0.226815909277149,0.248705062364608
"23843","Metap1d",-0.0943913204389133,5.60871775421976,1.53810147296841,0.227240837079518,0.249149663396115
"25935","Ndufa1",0.0851067955626393,5.32356048253666,1.51760033904468,0.22734740306075,0.249245162345282
"2969","Apc",-0.147322710528926,6.88899682985961,1.73468716626545,0.227809256878348,0.249730120223204
"6853","Dusp19",0.158515187306513,3.52473070682562,1.50716676024463,0.229002002744787,0.251016148360468
"31556","Slc5a5",0.381571275264047,0.760526337826478,1.50489295153249,0.22925717461531,0.251274340575969
"35664","Zfp647",0.521451814627626,0.678265109734416,1.5235666090192,0.229585713893341,0.251612895104779
"19970","Ift43",-0.126830859335077,3.70407463650296,1.50171691600635,0.229737626013938,0.251757834925843
"29741","Rars",0.0510682246758037,7.62398098352528,1.49355380095664,0.23097828791076,0.253095753610926
"7563","Fahd2a",-0.237341570103979,2.10326084860268,1.48552430752835,0.232206840757535,0.254420175913429
"29564","Qtrt1",0.13767329159527,3.5882357805883,1.48440865063395,0.232378189445964,0.254586132431175
"32523","Stx5a",-0.0598735351168781,6.51575410071553,1.48104145848087,0.232896303779105,0.25513193343241
"29879","Rcsd1",-0.489044460674663,0.33373533151428,1.47918548642655,0.233182504298278,0.255423607146232
"5798","Cstf2t",0.0792663693717306,5.34078340882885,1.47724263472294,0.23348257513353,0.255730422939428
"23753","Mdfic",0.071050216426746,5.67226063637112,1.47451315449186,0.233904959040106,0.256171142705145
"23178","Lmtk2",-0.129493781404046,7.3481221416736,1.67395459565434,0.235164729212116,0.257528808480385
"35355","Zbtb9",-0.103363733111776,4.28501401594166,1.46417678637265,0.235513226003247,0.257888392250006
"3248","Asb13",-0.128672055798047,3.65227342361589,1.46378918707184,0.235573803683668,0.257932668334277
"25562","Mthfsl",0.206267501249241,2.73721782973218,1.46374193675191,0.235668303471375,0.258014075406204
"4761","Cdc42ep3",-0.115802981428169,4.11384372939756,1.46238086018807,0.235794075313352,0.258129702862912
"29700","Ralgps1",0.150423258760598,3.50475997140912,1.45855332984448,0.23639403649654,0.258764373169618
"6105","D17H6S53E",-0.124869345967657,3.74853663139633,1.45084444286386,0.23760823866023,0.260071245067463
"31723","Smim11",0.130912435429894,3.7170057238089,1.45009307932518,0.237727003094556,0.260178997831265
"5736","Cryzl1",0.133063880756528,3.77749267571387,1.44775593367699,0.238096902894436,0.260561562393236
"19817","Hspe1",0.0620929265829316,7.8245332727643,1.47585580922864,0.238422818494898,0.260895931535393
"23727","Mcm5",0.0408026078919897,9.4103963302828,1.44050804094226,0.239248648431151,0.2617772317492
"19757","Hsbp1",0.0543619164392403,7.09602887865007,1.4403087169845,0.239280421665603,0.261789627428918
"3384","Atp2b2",0.408712960317903,0.619075510523055,1.43163335760369,0.240668490799535,0.263285777418884
"6166","D830031N03Rik",0.2312964774679,2.1189147025579,1.42635982182129,0.241517233418378,0.264191711423401
"7224","Emilin1",-0.409804671438238,0.526130548172033,1.42170168715164,0.242270079065294,0.264992599507225
"23247","Lrp10",-0.049383107576061,7.43074568776379,1.42024476487555,0.242506155082331,0.265207232824973
"7120","Eif2b2",-0.0539201241527376,7.03003608455577,1.42023504830364,0.242507730507427,0.265207232824973
"18779","Gm9776",0.218640642283604,2.15727288540633,1.41040836810245,0.244107658973374,0.266934122387195
"35075","Wdr43",-0.0496561091054234,7.23230547717347,1.40730454481042,0.244615782461862,0.267466919513631
"26015","Nelfa",0.0610709009893978,6.21658437762484,1.40645073745244,0.244755793235716,0.267597159527266
"35399","Zdhhc1",0.228204505841763,2.25943445179582,1.40607903056458,0.244816778952192,0.267640984759056
"25810","Nadsyn1",0.179238069160155,3.05357648737388,1.40388028147895,0.245177920437004,0.268000498122675
"23184","Lncpint",0.74180476726052,-0.431424501554251,1.40382206225856,0.245187492034919,0.268000498122675
"2942","Ap2a2",-0.0519069893453843,7.04947728316429,1.39147511088529,0.247228158964768,0.270207969916683
"34581","Vezf1",0.0590376330726982,6.51964023312402,1.38780217657927,0.247839367029868,0.270852871453227
"25308","Mpdu1",-0.0764077905141516,5.70882867197327,1.38614415105339,0.248115905549964,0.271131948333102
"5522","Comp",0.402651154272173,0.483773478745111,1.38427856623475,0.248427531347841,0.271449316401493
"2217","Abi1",0.0462258753958484,7.49715927562104,1.38387258148806,0.248495412601293,0.271494616929594
"33842","Trim2",0.108986283071666,4.52359697419106,1.38446845417335,0.248511394379677,0.271494616929594
"25397","Mrpl18",-0.0642606145004307,6.24308952132461,1.38161291035496,0.248873664075062,0.271867195741441
"19018","Gpr68",-0.144484010342108,3.52297081333451,1.37659377883122,0.249716450467827,0.272764578029559
"5847","Ctsa",-0.0499360030378348,7.6081947489087,1.37564350366216,0.249876424253921,0.272916036555054
"6232","Dbr1",0.0762494758583794,5.46878308278893,1.36627132866289,0.251461189974666,0.274615388354641
"33943","Trp53i13",-0.154644340633304,3.51728006275797,1.36980413301209,0.25147520842222,0.274615388354641
"28744","Pmepa1",-0.130823593683276,4.14649365245189,1.37376968018954,0.251507251066946,0.274626959146606
"3031","Appbp2os",0.589111224565786,-0.0690894152176156,1.36610543115796,0.251538283506399,0.274637424991426
"23256","Lrp6",-0.178528943732902,6.44879514595657,1.57543277174732,0.251976263648652,0.275092169496206
"29540","Pygm",0.351690234201152,0.796416708343532,1.35712487099462,0.253020156348619,0.276208278094123
"5550","Coq9",-0.0656666398181956,5.8935485190389,1.35646661973247,0.253132826723953,0.276307718540637
"27782","Orc3",-0.061551650734657,5.97858195911889,1.35157848697029,0.253971516340269,0.277199562456286
"7351","Ercc2",-0.07448423677032,5.56091272967345,1.35092348664407,0.254084168493227,0.277298881578093
"21675","LOC108167485",0.651321673054851,-0.0373099270721797,1.36182243585586,0.254477910169354,0.2777049292414
"18874","Gnpda2",0.188178748448512,2.83300516602549,1.34764769924644,0.254648523083501,0.27786743400803
"29370","Psmd5",-0.0596305316735931,6.24602601420533,1.34444402552266,0.255202003801119,0.27844765326119
"35240","Xpo7",-0.0506158204879588,7.28427872619584,1.34316016762107,0.255424240235496,0.278666388022112
"7133","Eif3d",-0.0431870760317665,7.97057935110435,1.34126564474387,0.255752635234327,0.279000894034381
"8545","Gfod1",-0.0822861732405969,5.129487693975,1.33670795319638,0.256544876716471,0.279841310704014
"29924","Relt",0.112981451665135,4.29595804980104,1.33346359920831,0.257110741186003,0.280434671285073
"31174","Sike1",-0.0779985752344996,5.65807195952973,1.33422426548426,0.257182862789702,0.280489443660858
"35015","Vwa8",0.158636510182542,3.18741694936136,1.33289191344706,0.257210617365905,0.280495823145155
"16641","Gm40449",0.566367891360082,0.111517334854258,1.33739982123928,0.257520746971192,0.280810113681863
"13444","Gm34342",0.50070009706398,-0.0373578853209265,1.32114419574374,0.259274048897605,0.282697904984147
"33409","Tmem186",0.101445943531949,4.23972290707287,1.31990714604243,0.259492564080414,0.282912071779455
"5567","Cox18",0.125175860139248,4.01329589582765,1.31745797423552,0.259925888662168,0.283360378368726
"35687","Zfp692",-0.125241669954593,3.87020446460019,1.31612512446887,0.260162095985118,0.283593737898139
"8460","Gatsl3",0.40660667329999,0.715443109969011,1.31582557996883,0.260215219107551,0.283627500908426
"4452","Ccdc17",-0.386815740824296,0.245940489452971,1.3145786425379,0.260436508610389,0.283844539344287
"31484","Slc38a10",-0.0494989513460672,7.11312525440008,1.31205352003644,0.260885373706092,0.28430954981332
"20661","Klc4",0.136873087700019,3.39472242000339,1.30472832861532,0.262193134277859,0.285710414809632
"28264","Pea15a",0.0452171749428775,7.57831217460889,1.30207721086759,0.262668512859895,0.286204076512165
"7651","Fam173b",0.126523042187611,3.54642223619145,1.29945406598375,0.263139967479295,0.286675610107721
"1381","4931406P16Rik",-0.064989652746369,5.86505238487507,1.29942028401836,0.263146046169946,0.286675610107721
"35555","Zfp39",0.15913433023169,2.90106253527866,1.29451877913053,0.264029937027591,0.287614065813552
"1253","4930550C14Rik",0.516978285694679,0.0975622277741053,1.29275616582701,0.26434872453073,0.287936833754338
"25958","Ndufb11",-0.0529942402560916,6.60047534136222,1.29202832689922,0.264480506657725,0.288055872055131
"4463","Ccdc181",-0.14021766555912,3.55123566979471,1.29092394095493,0.264680627909483,0.288249314541667
"29022","Ppp5c",-0.0586915690266371,6.92641299519851,1.29100129222472,0.264868799433708,0.288429711433679
"20800","Kpna4",0.0439864868966783,7.90569195011022,1.28827285849548,0.265161816895841,0.288714291482887
"34145","Tubb4a",-0.32106783742093,0.970199829761397,1.28819906499027,0.265175227030866,0.288714291482887
"23909","Mfsd4b4",0.31630189174423,1.28497076871492,1.28706838674186,0.265380809087511,0.288913557249241
"20604","Kif16b",0.0837433951989999,5.24498479299113,1.28701294159304,0.265473740531232,0.28899015961085
"2597","Ahsa1",-0.0441389791098685,7.88931252379456,1.28638909631876,0.265504417794537,0.288998985877172
"4741","Cdc14b",0.0719658144231532,5.38911338968616,1.28425885960983,0.265892533326465,0.289396845664716
"4497","Ccdc57",0.258931607053759,1.57302117678666,1.28403287610602,0.26593374900708,0.289417104881494
"35877","Zmym3",0.0774809401879658,5.01938402167361,1.28109704920551,0.26646994565208,0.289976005275337
"8421","Gan",-0.160798283323472,3.99224409616234,1.32038720731807,0.266720383423657,0.290223870644113
